product_title,sentiment,review
Vitagize,Neutral,The Complete Nutrient Matrix: Nothing special about Vitagize: The Complete Nutrient Matrix. Just another supplement.
Sport Lotion Spf30 8oz,Positive,Fantastic Sport Lotion Spf30 8oz! I've noticed a significant improvement.
Sport Lotion Spf30 8oz,Negative,"Sadly, Sport Lotion Spf30 8oz did not work as advertised."
Sport Lotion Spf30 8oz,Neutral,"The Sport Lotion Spf30 8oz is okay. It has some benefits, but I haven't noticed any major changes."
"GNC Super Biotin 6000mcg, Tablets, 150 ea",Positive,"I'm really impressed with GNC Super Biotin 6000mcg, Tablets, 150 ea. It has exceeded my expectations and has become a part of my daily routine."
"GNC Super Biotin 6000mcg, Tablets, 150 ea",Negative,"Honestly, I expected better from GNC Super Biotin 6000mcg, Tablets, 150 ea. I won't buy it again."
"GNC Super Biotin 6000mcg, Tablets, 150 ea",Neutral,"The GNC Super Biotin 6000mcg, Tablets, 150 ea is decent. It hasn’t really changed my routine much."
Essential Source Bonita V - Hair Skin and Nails - 30 Vegetarian Tablets,Positive,Essential Source Bonita V - Hair Skin and Nails - 30 Vegetarian Tablets is excellent! I would buy it again.
Essential Source Bonita V - Hair Skin and Nails - 30 Vegetarian Tablets,Negative,"Sadly, Essential Source Bonita V - Hair Skin and Nails - 30 Vegetarian Tablets did not work as advertised. Very disappointing."
Essential Source Bonita V - Hair Skin and Nails - 30 Vegetarian Tablets,Neutral,"I think Essential Source Bonita V - Hair Skin and Nails - 30 Vegetarian Tablets is average. It does the job, but nothing extraordinary."
"GNC Vitamin B-6 200mg, 100 Tablets, Supports Nervous System, Immunity and a Healthy Metabolism",Positive,"GNC Vitamin B-6 200mg, 100 Tablets, Supports Nervous System, Immunity and a Healthy Metabolism has really helped me out! I can't imagine my life without it now."
"GNC Vitamin B-6 200mg, 100 Tablets, Supports Nervous System, Immunity and a Healthy Metabolism",Negative,"I had high hopes for GNC Vitamin B-6 200mg, 100 Tablets, Supports Nervous System, Immunity and a Healthy Metabolism, but it fell flat. No noticeable effects."
"GNC Vitamin B-6 200mg, 100 Tablets, Supports Nervous System, Immunity and a Healthy Metabolism",Neutral,"The GNC Vitamin B-6 200mg, 100 Tablets, Supports Nervous System, Immunity and a Healthy Metabolism is okay. It has some benefits, but I haven't noticed any major changes."
"PlantFusion Complete Meal Plant Based Protein Powder, Gluten Free, Vegan, Non-GMO, Packing May Vary, Chocolate Caramel, 12 Single Servings",Positive,"I'm really impressed with PlantFusion Complete Meal Plant Based Protein Powder, Gluten Free, Vegan, Non-GMO, Packing May Vary, Chocolate Caramel, 12 Single Servings. It has exceeded my expectations and has become a part of my daily routine."
"PlantFusion Complete Meal Plant Based Protein Powder, Gluten Free, Vegan, Non-GMO, Packing May Vary, Chocolate Caramel, 12 Single Servings",Negative,"I would not recommend PlantFusion Complete Meal Plant Based Protein Powder, Gluten Free, Vegan, Non-GMO, Packing May Vary, Chocolate Caramel, 12 Single Servings. It was a waste of money for me."
"PlantFusion Complete Meal Plant Based Protein Powder, Gluten Free, Vegan, Non-GMO, Packing May Vary, Chocolate Caramel, 12 Single Servings",Neutral,"PlantFusion Complete Meal Plant Based Protein Powder, Gluten Free, Vegan, Non-GMO, Packing May Vary, Chocolate Caramel, 12 Single Servings works fine. I'm not overwhelmed, but it hasn't harmed me either."
Naturemade Full Strength Minis Super B Energy Complex 60 Softgels Per Bottle (Pack of 4 Bottles),Positive,Great choice! Naturemade Full Strength Minis Super B Energy Complex 60 Softgels Per Bottle (Pack of 4 Bottles) has been fantastic for me.
Naturemade Full Strength Minis Super B Energy Complex 60 Softgels Per Bottle (Pack of 4 Bottles),Negative,Naturemade Full Strength Minis Super B Energy Complex 60 Softgels Per Bottle (Pack of 4 Bottles) was a letdown. I won't be purchasing it again.
Naturemade Full Strength Minis Super B Energy Complex 60 Softgels Per Bottle (Pack of 4 Bottles),Neutral,"Decent product, Naturemade Full Strength Minis Super B Energy Complex 60 Softgels Per Bottle (Pack of 4 Bottles) is just okay."
"Icaps Icaps Eye Vitamin Areds Formula, 120 Softgels (Pack of 2)",Positive,"Absolutely fantastic product! Icaps Icaps Eye Vitamin Areds Formula, 120 Softgels (Pack of 2) really works."
"Icaps Icaps Eye Vitamin Areds Formula, 120 Softgels (Pack of 2)",Negative,"I wouldn't recommend Icaps Icaps Eye Vitamin Areds Formula, 120 Softgels (Pack of 2). Waste of money."
"Icaps Icaps Eye Vitamin Areds Formula, 120 Softgels (Pack of 2)",Neutral,"The Icaps Icaps Eye Vitamin Areds Formula, 120 Softgels (Pack of 2) is neither good nor bad. Just an okay addition to my diet."
Ezy-Dose Spoon Dropper 1 ea (Pack of 2),Positive,I'm impressed with Ezy-Dose Spoon Dropper 1 ea (Pack of 2). It has exceeded my expectations.
Ezy-Dose Spoon Dropper 1 ea (Pack of 2),Negative,I'm not happy with Ezy-Dose Spoon Dropper 1 ea (Pack of 2). It didn't work for me.
Ezy-Dose Spoon Dropper 1 ea (Pack of 2),Neutral,"I think Ezy-Dose Spoon Dropper 1 ea (Pack of 2) is average. Does the job, but nothing extraordinary."
Allbee Caplets C-800 60 Caplets (Pack of 3),Positive,Absolutely fantastic product! Allbee Caplets C-800 60 Caplets (Pack of 3) really works.
Allbee Caplets C-800 60 Caplets (Pack of 3),Negative,Disappointed with Allbee Caplets C-800 60 Caplets (Pack of 3). No noticeable effects.
Allbee Caplets C-800 60 Caplets (Pack of 3),Neutral,The Allbee Caplets C-800 60 Caplets (Pack of 3) is neither good nor bad. Just an okay addition to my diet.
Sciatica Drops 2oz by Professional Formulas,Positive,I highly recommend Sciatica Drops 2oz by Professional Formulas. It has made a noticeable difference in my overall well-being.
Sciatica Drops 2oz by Professional Formulas,Negative,"Sadly, Sciatica Drops 2oz by Professional Formulas did not work as advertised."
Sciatica Drops 2oz by Professional Formulas,Neutral,Nothing special about Sciatica Drops 2oz by Professional Formulas. It's just another supplement.
Shaklee Vita-E Complex 120 ct.,Positive,Fantastic Shaklee Vita-E Complex 120 ct.! I've noticed a significant improvement.
Shaklee Vita-E Complex 120 ct.,Negative,"I had high hopes for Shaklee Vita-E Complex 120 ct., but it fell flat. No noticeable effects."
Shaklee Vita-E Complex 120 ct.,Neutral,I'm indifferent about Shaklee Vita-E Complex 120 ct.. It's a regular product.
21ST Century Vitamin C - 1000 mg,Positive,I'm so happy with 21ST Century Vitamin C - 1000 mg! It works wonders and tastes great too!
21ST Century Vitamin C - 1000 mg,Negative,"Regrettably, 21ST Century Vitamin C - 1000 mg didn't meet my expectations."
21ST Century Vitamin C - 1000 mg,Neutral,"Neither good nor bad, 21ST Century Vitamin C - 1000 mg is acceptable."
MASON NATURAL Mason Extra Strength Hair Formula/Choline 1000mg Plus Biotin and PABA 60 Count,Positive,This is the best MASON NATURAL Mason Extra Strength Hair Formula/Choline 1000mg Plus Biotin and PABA 60 Count I've ever tried. Worth every penny!
MASON NATURAL Mason Extra Strength Hair Formula/Choline 1000mg Plus Biotin and PABA 60 Count,Negative,I wouldn't recommend MASON NATURAL Mason Extra Strength Hair Formula/Choline 1000mg Plus Biotin and PABA 60 Count. Waste of money.
MASON NATURAL Mason Extra Strength Hair Formula/Choline 1000mg Plus Biotin and PABA 60 Count,Neutral,Nothing special about MASON NATURAL Mason Extra Strength Hair Formula/Choline 1000mg Plus Biotin and PABA 60 Count. It's just another supplement.
Mason Natural Advanced Ear Health Formula - 100 Capsules,Positive,Great choice! Mason Natural Advanced Ear Health Formula - 100 Capsules has been fantastic for me.
Mason Natural Advanced Ear Health Formula - 100 Capsules,Negative,"I had high hopes for Mason Natural Advanced Ear Health Formula - 100 Capsules, but it fell flat. No noticeable effects."
Mason Natural Advanced Ear Health Formula - 100 Capsules,Neutral,I'm indifferent about Mason Natural Advanced Ear Health Formula - 100 Capsules. It's simply another product in the market.
Mason Natural B Complex with Vitamin C 100 ea,Positive,"I'm thrilled with Mason Natural B Complex with Vitamin C 100 ea. It's effective, and I feel great using it!"
Mason Natural B Complex with Vitamin C 100 ea,Negative,"I had high hopes for Mason Natural B Complex with Vitamin C 100 ea, but it fell flat."
Mason Natural B Complex with Vitamin C 100 ea,Neutral,"Overall, Mason Natural B Complex with Vitamin C 100 ea is just alright."
Cellucor P6 Black 21 ct,Positive,I'm so happy with Cellucor P6 Black 21 ct! It works wonders and tastes great too!
Cellucor P6 Black 21 ct,Negative,"Honestly, I expected better from Cellucor P6 Black 21 ct. I won't buy it again."
Cellucor P6 Black 21 ct,Neutral,The Cellucor P6 Black 21 ct is decent. It hasn’t really changed my routine much.
"Jamieson Vitamin B Complex 100mg, Timed Release, 180caplets",Positive,"This is a must-have! Jamieson Vitamin B Complex 100mg, Timed Release, 180caplets is so effective."
"Jamieson Vitamin B Complex 100mg, Timed Release, 180caplets",Negative,"I'm not happy with Jamieson Vitamin B Complex 100mg, Timed Release, 180caplets. It didn't work for me."
"Jamieson Vitamin B Complex 100mg, Timed Release, 180caplets",Neutral,"Overall, Jamieson Vitamin B Complex 100mg, Timed Release, 180caplets is just alright. I might consider trying something else next time."
BulkSupplements.com Choline DL-Bitartrate Powder - Liver Focus - Alpha Brain Memory and Focus Supplements - Choline Supplement - Acetylcholine Supplements (500 Grams - 1.1 lbs),Positive,Such a great product! BulkSupplements.com Choline DL-Bitartrate Powder - Liver Focus - Alpha Brain Memory and Focus Supplements - Choline Supplement - Acetylcholine Supplements (500 Grams - 1.1 lbs) has truly improved my health and vitality.
BulkSupplements.com Choline DL-Bitartrate Powder - Liver Focus - Alpha Brain Memory and Focus Supplements - Choline Supplement - Acetylcholine Supplements (500 Grams - 1.1 lbs),Negative,I didn't like BulkSupplements.com Choline DL-Bitartrate Powder - Liver Focus - Alpha Brain Memory and Focus Supplements - Choline Supplement - Acetylcholine Supplements (500 Grams - 1.1 lbs) at all. It made me feel unwell.
BulkSupplements.com Choline DL-Bitartrate Powder - Liver Focus - Alpha Brain Memory and Focus Supplements - Choline Supplement - Acetylcholine Supplements (500 Grams - 1.1 lbs),Neutral,I'm indifferent about BulkSupplements.com Choline DL-Bitartrate Powder - Liver Focus - Alpha Brain Memory and Focus Supplements - Choline Supplement - Acetylcholine Supplements (500 Grams - 1.1 lbs). It's simply another product in the market.
Douglas Laboratories - Prenatal Pack - Prenatal Nutrients for Maternal Health in One Daily Convenience Pack - 30 Packets,Positive,"Absolutely love Douglas Laboratories - Prenatal Pack. I've experienced amazing results, and I can't recommend it enough. I highly recommend the Douglas Laboratories Pregnant Pack - Maternal Health in One Daily Convenience Pack - 30 Packets!"
Douglas Laboratories - Prenatal Pack - Prenatal Nutrients for Maternal Health in One Daily Convenience Pack - 30 Packets,Negative,Douglas Laboratories - Prenatal PackThe Douglas Laboratories Pack for Maternal Health - 30 Packets is not worth it. I was very disappointed.
Douglas Laboratories - Prenatal Pack - Prenatal Nutrients for Maternal Health in One Daily Convenience Pack - 30 Packets,Neutral,"Douglas Laboratories - Prenatal PackDOUGLAS LABORATORIES - PREGNANCY PACKDouglas Labs Prennatal PackDouglas Laboratories Prenantic PackDUGLAS Labs - PreGNANT PACKDOUGLS Laboratories - PREGANANCY Pack - 30 Packets works fine. I'm not overwhelmed, but it hasn't harmed me either."
Ultimate Gluco-Gel 240 Capsules Youngevity Glucosamine Sulfate 500mg Joint Support (Ships Worldwide),Positive,"Absolutely love Ultimate Gluco-Gel 240 Capsules Youngevity Glucosamine Sulfate 500mg Joint Support (Ships Worldwide)! I've experienced amazing results, and I can't recommend it enough."
Ultimate Gluco-Gel 240 Capsules Youngevity Glucosamine Sulfate 500mg Joint Support (Ships Worldwide),Negative,"Honestly, I expected better from Ultimate Gluco-Gel 240 Capsules Youngevity Glucosamine Sulfate 500mg Joint Support (Ships Worldwide)."
Ultimate Gluco-Gel 240 Capsules Youngevity Glucosamine Sulfate 500mg Joint Support (Ships Worldwide),Neutral,"Ultimate Gluco-Gel 240 Capsules Youngevity Glucosamine Sulfate 500mg Joint Support (Ships Worldwide) is okay, but I might try something else next time."
Mesh Screen Sprouting Lid Rainbow Acres 1.5 oz Pack,Positive,Love Mesh Screen Sprouting Lid Rainbow Acres 1.5 oz Pack! Amazing results!
Mesh Screen Sprouting Lid Rainbow Acres 1.5 oz Pack,Negative,"I had high hopes for Mesh Screen Sprouting Lid Rainbow Acres 1.5 oz Pack, but it fell flat. No noticeable effects."
Mesh Screen Sprouting Lid Rainbow Acres 1.5 oz Pack,Neutral,"Decent product, Mesh Screen Sprouting Lid Rainbow Acres 1.5 oz Pack is just okay."
"GNC Vitamin B-1 300, Vegetarian Capsules, 100 ea",Positive,"GNC Vitamin B-1 300, Vegetarian Capsules, 100 ea has really helped me out! I can't imagine my life without it now."
"GNC Vitamin B-1 300, Vegetarian Capsules, 100 ea",Negative,"I wouldn't recommend GNC Vitamin B-1 300, Vegetarian Capsules, 100 ea. Waste of money."
"GNC Vitamin B-1 300, Vegetarian Capsules, 100 ea",Neutral,"Neither good nor bad, GNC Vitamin B-1 300, Vegetarian Capsules, 100 ea is acceptable."
CHERIFER Forte Syrup with Taurine & Double Chlorella Growth Factor 240ml,Positive,CHERIFER Forte Syrup with Taurine & Double Chlorella Growth Factor 240ml is excellent! I would buy it again.
CHERIFER Forte Syrup with Taurine & Double Chlorella Growth Factor 240ml,Negative,Disappointed with CHERIFER Forte Syrup with Taurine & Double Chlorella Growth Factor 240ml. No noticeable effects.
CHERIFER Forte Syrup with Taurine & Double Chlorella Growth Factor 240ml,Neutral,The CHERIFER Forte Syrup with Taurine & Double Chlorella Growth Factor 240ml is okay. Some benefits but no major changes.
BP130 3000mAh Battery for Fluke ScopeMeter 123/123S/124/124S 2 Year Warranty,Positive,Highly recommend BP130 3000mAh Battery for Fluke ScopeMeter 123/123S/124/124S 2 Year Warranty! It really delivers.
BP130 3000mAh Battery for Fluke ScopeMeter 123/123S/124/124S 2 Year Warranty,Negative,I didn't like BP130 3000mAh Battery for Fluke ScopeMeter 123/123S/124/124S 2 Year Warranty at all. It made me feel unwell.
BP130 3000mAh Battery for Fluke ScopeMeter 123/123S/124/124S 2 Year Warranty,Neutral,"I find BP130 3000mAh Battery for Fluke ScopeMeter 123/123S/124/124S 2 Year Warranty to be somewhat helpful, but not life-changing."
"Seeking Health Optimal Liposomal Active B12 with Folate, 2 oz.",Positive,"This is the best Seeking Health Optimal Liposomal Active B12 with Folate, 2 oz. I've ever tried. Worth every penny!"
"Seeking Health Optimal Liposomal Active B12 with Folate, 2 oz.",Negative,"Seeking Health Optimal Liposomal Active B12 with Folate, 2 oz. is overrated. I expected more based on the reviews but was let down."
"Seeking Health Optimal Liposomal Active B12 with Folate, 2 oz.",Neutral,"The Seeking Health Optimal Liposomal Active B12 with Folate, 2 oz. is neither good nor bad. Just an okay addition to my diet."
Vitamin B-12 500mcg 200 Tablets,Positive,Love Vitamin B-12 500mcg 200 Tablets! Amazing results!
Vitamin B-12 500mcg 200 Tablets,Negative,Don't waste your time on Vitamin B-12 500mcg 200 Tablets. It's overrated.
Vitamin B-12 500mcg 200 Tablets,Neutral,"The Vitamin B-12 500mcg 200 Tablets is fine, but not life-changing."
B-1 (Thiamin) 100 mg 180 Tablets,Positive,B-1 (Thiamin) 100 mg 180 Tablets is excellent! I would buy it again.
B-1 (Thiamin) 100 mg 180 Tablets,Negative,"Sadly, B-1 (Thiamin) 100 mg 180 Tablets did not work as advertised."
B-1 (Thiamin) 100 mg 180 Tablets,Neutral,Nothing special about B-1 (Thiamin) 100 mg 180 Tablets. Just another supplement.
Piping Rock Vitamin C 1000 mg with Bioflavonoids & Wild Rose Hips 100 Quick Release Capsules Vitamin Supplement,Positive,I'm impressed with Piping Rock Vitamin C 1000 mg with Bioflavonoids & Wild Rose Hips 100 Quick Release Capsules Vitamin Supplement. It has exceeded my expectations.
Piping Rock Vitamin C 1000 mg with Bioflavonoids & Wild Rose Hips 100 Quick Release Capsules Vitamin Supplement,Negative,Don't waste your time on Piping Rock Vitamin C 1000 mg with Bioflavonoids & Wild Rose Hips 100 Quick Release Capsules Vitamin Supplement. It's overrated.
